Stkcd,ShortName,Accper,Typrep,IfCorrect,DeclareDate,C001001000,C0b1002000,C0F1023000,C0b1003000,C0b1004000,C0i1005000,C0i1006000,C0i1007000,C0d1008000,C0f1009000,C0d1010000,C0d1011000,C0F1024000,C0F1025000,C001012000,C001013000,C001100000,C001014000,C0b1015000,C0F1026000,C0b1016000,C0i1017000,C0f1018000,C0F1027000,C0F1028000,C0F1029000,C0F1030000,C0F1031000,C0F1032000,C0i1019000,C001020000,C001021000,C001022000,C001200000,C001000000,C002001000,C002002000,C002003000,C002004000,C002005000,C002100000,C002006000,C002007000,C0i2008000,C002009000,C002010000,C002200000,C002000000,C003008000,C003001000,C003001101,C003003000,C003002000,C003004000,C003100000,C003005000,C003006000,C003006101,C003007000,C003200000,C003000000,C004000000,C007000000,C005000000,C005001000,C006000000
002041,登海种业,2020-06-30,B,0,,106164153.2,,,,,,,,,,,,,,,3146549.06,109310702.3,32824497.63,,,,,,,,,,,,,9666546.72,1934728.31,20532179.31,64957951.97,44352750.29,2620982381,28019153.53,15000,,,2649016535,3356729,2227900000,,,,2231256729,417759805.9,,,,,,,,,52800000,,,52800000,-52800000,,,409312556.2,106529079,515841635.2
002041,登海种业,2020-09-30,A,0,,669914911.2,,,,,,,,,,,,,,,11714992.92,681629904.1,193844335.6,,,,,,,,,,,,,61241796.94,4777625.98,91505127.69,351368886.2,330261017.9,4983572768,50311096.22,4109462.71,,,5037993327,17044642.54,4647540000,,,,4664584643,373408684.3,,,,,,3620000,3620000,10000,53492209.12,91445.31,8430176.36,61932385.48,-58312385.48,,,645357316.7,204657213.7,850014530.5
002041,登海种业,2020-09-30,B,0,,390754738.9,,,,,,,,,,,,,,,8265959.33,399020698.2,65077781.96,,,,,,,,,,,,,14094746.43,2185264.72,29921192.51,111278985.6,287741712.6,4356982381,45187709.46,139056.21,,,4402309147,4234222.01,4080900000,,,,4085134222,317174925.1,,,,,,,,,52800000,,,52800000,-52800000,,,552116637.7,106529079,658645716.7
002041,登海种业,2020-12-31,A,0,,974132784.9,,,,,,,,,,,,,,,20081382.58,994214167.4,415162827.6,,,,,,,,,,,,,93438018.14,7282680.5,108889072.8,624772599,369441568.4,6712210100,59699280.21,3660558.22,,,6775569938,33319016.78,6993977783,,,,7027296800,-251726861.4,,,,,5000000,4030000,9030000,5010000,53448797.83,91445.31,9280176.36,67738974.19,-58708974.19,,,59005732.84,204657213.7,263662946.6
002041,登海种业,2020-12-31,B,0,,490039479.6,,,,,,,,,,,,,,,16294385.35,506333865,145181844.6,,,,,,,,,,,,,23798610.56,3375115.95,34570112.8,206925683.9,299408181.1,5760400000,54862818.17,139056.21,4482381.39,,5819884256,9032983.26,6022197683,,,,6031230666,-211346410.5,,,,,,,,,52800000,,,52800000,-52800000,,,35261770.53,106529079,141790849.5
002041,登海种业,2021-01-01,A,0,,974132784.9,,,,,,,,,,,,,,,20081382.58,994214167.4,415162827.6,,,,,,,,,,,,,93438018.14,7282680.5,108889072.8,624772599,369441568.4,6712210100,59699280.21,3660558.22,,,6775569938,33319016.78,6993977783,,,,7027296800,-251726861.4,,,,,5000000,4030000,9030000,5010000,53448797.83,91445.31,9280176.36,67738974.19,-58708974.19,,,59005732.84,204657213.7,263662946.6
002041,登海种业,2021-01-01,B,0,,490039479.6,,,,,,,,,,,,,,,16294385.35,506333865,145181844.6,,,,,,,,,,,,,23798610.56,3375115.95,34570112.8,206925683.9,299408181.1,5760400000,54862818.17,139056.21,4482381.39,,5819884256,9032983.26,6022197683,,,,6031230666,-211346410.5,,,,,,,,,52800000,,,52800000,-52800000,,,35261770.53,106529079,141790849.5
002041,登海种业,2021-03-31,A,0,,112650510.7,,,,,,,,,,,,,,,12987761.43,125638272.1,53384034.65,,,,,,,,,,,,,26789371.4,1299673.13,35462671.32,116935750.5,8702521.58,1608751141,11978954.45,96626.41,,,1620826721,6581152.45,1686110000,,,,1692691152,-71864431.05,600000,600000,600000,,,1600000,2200000,,2992950,2936700,,2992950,-792950,,,-63954859.47,263662946.6,199708087.1
002041,登海种业,2021-03-31,B,0,,39104536.37,,,,,,,,,,,,,,,12547193.4,51651729.77,14203061.99,,,,,,,,,,,,,6039598.66,620179.1,10823961.86,31686801.61,19964928.16,1374870000,23407676.66,90470.15,,,1398368147,2456126.54,1451625000,,,,1454081127,-55712979.73,,,,,,,,,,,,,,,,-35748051.57,141790849.5,106042798
002041,登海种业,2021-06-30,A,0,,230725620.2,,,,,,,,,,,,,,,16276244.24,247001864.5,169256551.6,,,,,,,,,,,,,47574991.64,4388745.97,55021134.94,276241424.2,-29239559.74,3038578839,16705191.32,1189673.73,,,3056473704,17845585.05,2740470000,,,,2758315585,298158119,1590000,1590000,1590000,,3000000,1480000,6070000,,33972012.77,2937596.1,3620000,37592012.77,-31522012.77,,,237396546.4,263662946.6,501059493
002041,登海种业,2021-06-30,B,0,,108034902,,,,,,,,,,,,,,,14332836.91,122367738.9,84578208.57,,,,,,,,,,,,,10700923.45,2180445.56,18890345.1,116349922.7,6017816.25,2567870000,29563187.19,408598.15,,,2597841785,9818273.13,2363635000,,,,2373453273,224388512.2,,,,,,,,,30800000,,,30800000,-30800000,,,199606328.5,141790849.5,341397178
002041,登海种业,2021-09-30,A,0,,853612956.3,,,,,,,,,,,,,,,19805544.41,873418500.7,314788039.4,,,,,,,,,,,,,71190160.74,5373898.09,85636044.6,476988142.8,396430357.9,4192839358,37984466.98,8908426.2,,,4239732251,33567024.06,4123232158,,,,4156799182,82933069.03,1590000,1590000,1590000,,12000000,1780000,15370000,,34062237.76,2937596.1,3620000,37682237.76,-22312237.76,,,457051189.2,263662946.6,720714135.8
002041,登海种业,2021-12-31,A,0,,1265887401,,,,,,,,,,,,,,,41483453.05,1307370855,709719849.4,,,,,,,,,,,,,103091853.1,12681587.72,116390468.2,941883758.4,365487096.1,6062902739,54338573.96,9096833.04,,,6126338146,67583887.63,6357715921,,,,6425299808,-298961662.8,1590000,1590000,1590000,,14000000,2710000,18300000,10000000,35655525.24,4345596.1,5280000,50935525.24,-32635525.24,,,33889908.07,263662946.6,297552854.6
002041,登海种业,2021-12-31,B,0,,548649083.2,,,,,,,,,,,,,,,32060482.35,580709565.6,297726808.5,,,,,,,,,,,,,24049500.45,5904832.23,51731663.77,379412805,201296760.6,5101797683,62816349.17,7726943.08,,,5172340975,26496793.29,5330826763,,,,5357323557,-184982581.2,,,,,,,,,30800000,,,30800000,-30800000,,,-14485820.6,141790849.5,127305028.9
002041,登海种业,2022-01-01,A,0,,1265887401,,,,,,,,,,,,,,,41483453.05,1307370855,709719849.4,,,,,,,,,,,,,103091853.1,12681587.72,116390468.2,941883758.4,365487096.1,6062902739,54338573.96,9096833.04,,,6126338146,67583887.63,6357715921,,,,6425299808,-298961662.8,1590000,1590000,1590000,,14000000,2710000,18300000,10000000,35655525.24,4345596.1,5280000,50935525.24,-32635525.24,,,33889908.07,263662946.6,297552854.6
002041,登海种业,2022-01-01,B,0,,548649083.2,,,,,,,,,,,,,,,32060482.35,580709565.6,297726808.5,,,,,,,,,,,,,24049500.45,5904832.23,51731663.77,379412805,201296760.6,5101797683,62816349.17,7726943.08,,,5172340975,26496793.29,5330826763,,,,5357323557,-184982581.2,,,,,,,,,30800000,,,30800000,-30800000,,,-14485820.6,141790849.5,127305028.9
002041,登海种业,2022-03-31,A,0,,141028526.1,,,,,,,,,,,,,,,26055157.84,167083683.9,247944722.8,,,,,,,,,,,,,30536752.99,1636035.44,33459450.52,313576961.7,-146493277.8,1433534400,16938203.17,2068614.65,,,1452541218,22796501.7,1266210000,,,,1289006502,163534716.1,,,,,,,,4000000,2468044.43,2292000,850000,7318044.43,-7318044.43,,,9723393.9,297552854.6,307276248.5
002041,登海种业,2022-06-30,A,0,,232525764,,,,,,,,,,,,,,,89295699.19,321821463.2,446632061.4,,,,,,,,,,,,,50023823.28,7108862.08,59885359.45,563650106.2,-241828643,2741209102,31188599.02,9337277.99,,,2781734979,36391356.63,2527532399,,,,2563923755,217811223.8,,,,,8000000,876535,8876535,7000000,34238143.04,2292000,850000,42088143.04,-33211608.04,,,-57229027.2,297552854.6,240323827.4
002041,登海种业,2022-06-30,B,0,,110160501.5,,,,,,,,,,,,,,,77623219.41,187783720.9,272410163.7,,,,,,,,,,,,,12646562.62,4563346.89,23191263.99,312811337.2,-125027616.4,2134600000,41082163.98,1200,,,2175683364,10419370.69,2037822399,,,,2048241769,127441594.7,,,,,,,,,31680000,,,31680000,-31680000,,,-29266021.65,127305028.9,98039007.28
002041,登海种业,2022-09-30,A,0,,783168647.3,,,,,,,,,,,,,,,92997092.86,876165740.2,595196691.3,,,,,,,,,,,,,75778943.64,7881628.42,79779469.79,758636733.2,117529007,3768312245,44327259.19,9419466.99,,,3822058972,50705238.16,3503292399,,,,3553997637,268061334.9,,,,,8000000,2430000,10430000,10000000,35645393.38,3605471.16,910000,46555393.38,-36125393.38,,,349464948.6,297552854.6,647017803.2
002041,登海种业,2022-12-31,A,0,,1318223059,,,,,,,,,,,,,,,139915336.2,1458138396,1196179793,,,,,,,,,,,,,115829032.3,9898716.09,97362557.79,1419270099,38868296.53,5456169360,60266100.44,9503090.87,,,5525938551,79856225.45,5385918944,,,137751.23,5465912921,60025630.31,1354000,1354000,1354000,,10000000,20630000,31984000,17000000,35676950.33,3253471.16,1973745,54650695.33,-22666695.33,,,76227231.51,297552854.6,373780086.1
002041,登海种业,2022-12-31,B,0,,522345886.9,,,,,,,,,,,,,,,120259441.7,642605328.5,545066779.9,,,,,,,,,,,,,29593734.44,6413806.24,43613826.8,624688147.4,17917181.16,4242391763,67894574.95,40965.55,,,4310327304,24566505.15,4172959944,,,,4197526449,112800854.6,,,,,,,,,31680000,,,31680000,-31680000,,,99038035.71,127305028.9,226343064.6
002041,登海种业,2023-01-01,A,0,,1318223059,,,,,,,,,,,,,,,139915336.2,1458138396,1196179793,,,,,,,,,,,,,115829032.3,9898716.09,97362557.79,1419270099,38868296.53,5456169360,60266100.44,9503090.87,,,5525938551,79856225.45,5385918944,,,137751.23,5465912921,60025630.31,1354000,1354000,1354000,,10000000,20630000,31984000,17000000,35676950.33,3253471.16,1973745,54650695.33,-22666695.33,,,76227231.51,297552854.6,373780086.1
002041,登海种业,2023-01-01,B,0,,522345886.9,,,,,,,,,,,,,,,120259441.7,642605328.5,545066779.9,,,,,,,,,,,,,29593734.44,6413806.24,43613826.8,624688147.4,17917181.16,4242391763,67894574.95,40965.55,,,4310327304,24566505.15,4172959944,,,,4197526449,112800854.6,,,,,,,,,31680000,,,31680000,-31680000,,,99038035.71,127305028.9,226343064.6
002041,登海种业,2023-03-31,A,0,,162150136.5,,,,,,,,,,,,,,,32805055.88,194955192.4,208116416.8,,,,,,,,,,,,,32789169.96,1689440.92,69055075.17,311650102.9,-116694910.5,1860178399,8028558.98,8245.26,,,1868215203,30426929.4,1758659000,,,,1789085929,79129273.84,,,,,7550000,2000000,9550000,,41344.58,,400000,441344.58,9108655.42,,,-28456981.21,373780086.1,345323104.9
002041,登海种业,2023-06-30,A,0,,301318156.4,,,,,,,,,,,,,,,55684967.06,357003123.4,472945931.7,,,,,,,,,,,,,56176343.3,4591564.56,97981182.4,631695022,-274691898.5,2983478785,22265859.05,297131.18,,,3006041775,63067279.11,2770741884,,,,2833809164,172232611.2,,,,,11550000,,11550000,2000000,1360901.21,1227299,555000,3915901.21,7634098.79,,,-94825188.52,373780086.1,278954897.6
002041,登海种业,2023-06-30,B,0,,104956110.9,,,,,,,,,,,,,,,38477155.13,143433266,224617409.1,,,,,,,,,,,,,15579708.96,1922284.04,52900274.07,295019676.2,-151586410.2,2380500000,20205676.96,203354,,,2400909031,16187763.05,2326930000,,,,2343117763,57791267.91,,,,,,,,,,,,,,,,-93795142.31,226343064.6,132547922.3
002041,登海种业,2023-09-30,A,0,,1050588185,,,,,,,,,,,,,,,92559825.66,1143148011,626555002.3,,,,,,,,,,,,,82460502.17,6302960.08,143954722.6,859273187.1,283874823.7,3958538683,29274796.68,307115.85,,,3988120596,88523529.38,3706569284,,,,3795092813,193027782.2,,,,,12850000,4530000,17380000,2000000,1423782.05,1227299,555000,3978782.05,13401217.95,,,490303823.8,373780086.1,864083909.9
002041,登海种业,2023-12-31,A,0,,1505599035,,,,,,,,,,,,,,,95362080.65,1600961116,1110917168,,,,,,,,,,,,,123611134.4,9201821.83,178344444.1,1422074568,178886548,5130385228,51659743.34,402116.78,,,5182447089,119055523.2,5199739284,,,,5318794807,-136347718.6,,,,,13150000,9390000,22540000,7300000,1731560.62,1227299,6545807,15577367.62,6962632.38,,,49501461.82,373780086.1,423281548
002041,登海种业,2023-12-31,B,0,,578876059.2,,,,,,,,,,,,,,,64190860.22,643066919.4,486151386.7,,,,,,,,,,,,,35377910.96,4028242.4,93040288.93,618597829,24469090.47,3960226545,45525837.01,263354,,,4006015736,37156008.13,4013950000,,,,4051106008,-45090271.67,,,,,,,,,,,162105,162105,-162105,,,-20783286.2,226343064.6,205559778.4
002041,登海种业,2024-01-01,A,0,,1505599035,,,,,,,,,,,,,,,95362080.65,1600961116,1110917168,,,,,,,,,,,,,123611134.4,9201821.83,178344444.1,1422074568,178886548,5130385228,51659743.34,402116.78,,,5182447089,119055523.2,5199739284,,,,5318794807,-136347718.6,,,,,13150000,9390000,22540000,7300000,1731560.62,1227299,6545807,15577367.62,6962632.38,,,49501461.82,373780086.1,423281548
002041,登海种业,2024-01-01,B,0,,578876059.2,,,,,,,,,,,,,,,64190860.22,643066919.4,486151386.7,,,,,,,,,,,,,35377910.96,4028242.4,93040288.93,618597829,24469090.47,3960226545,45525837.01,263354,,,4006015736,37156008.13,4013950000,,,,4051106008,-45090271.67,,,,,,,,,,,162105,162105,-162105,,,-20783286.2,226343064.6,205559778.4
002041,登海种业,2024-03-31,A,0,,155434947.6,,,,,,,,,,,,,,,11104507.9,166539455.5,162138971.6,,,,,,,,,,,,,33266258.82,4745560.74,48215629.18,248366420.3,-81826964.81,1307227000,6703907.41,36548.01,,,1313967455,40292346.09,936940000,,,,977232346.1,336735109.3,,,,,7000000,600000,7600000,6550000,125396.9,,324500,6999896.9,600103.1,,,255508247.6,423281548,678789795.6
002041,登海种业,2024-06-30,A,0,,319881888.6,,,,,,,,,,,,,,,81809545.81,401691434.4,372389695.4,,,,,,,,,,,,,63005445.32,8746828.79,84348536.25,528490505.8,-126799071.4,2678136000,26539245.9,50660.63,,,2704725907,68244731.44,2359430000,,,,2427674731,277051175.1,,,,,24050000,1800000,25850000,13050000,32461519.85,534122.32,1716127.7,47227647.55,-21377647.55,,,128874456.1,423281548,552156004.1
002041,登海种业,2024-06-30,B,0,,76435400.03,,,,,,,,,,,,,,,66651641.48,143087041.5,104651040.1,,,,,,,,,,,,,19072426.24,2313631.34,55288939.51,181326037.2,-38238995.71,2035380000,23296610.93,38195.39,,,2058714806,22615517.86,1770400000,,,,1793015518,265699288.5,,,,,,,,,31680000,,20000,31700000,-31700000,,,195760292.8,205559778.4,401320071.2
002041,登海种业,2024-09-30,A,0,,805045084.4,,,,,,,,,,,,,,,103872967.9,908918052.3,522697470.5,,,,,,,,,,,,,90223406.33,10072851.79,166088661.3,789082389.9,119835662.4,4076771684,34049098.69,58816.63,,,4110879599,115189169.9,3862830000,,,,3978019170,132860429,106463.29,106463.29,106463.29,,30250000,7400000,37756463.29,16350000,32655417.93,534122.32,946185.56,49951603.49,-12195140.2,,,240500951.2,423281548,663782499.2
002041,登海种业,2024-12-31,A,0,,1161168690,,,,,,,,,,,,,,,117176659.3,1278345349,807622686.6,,,,,,,,,,,,,125978831.4,13032063.22,203575336.3,1150208918,128136431.7,6429593684,48753691.79,58816.63,,,6478406192,134786363.6,6458210550,,,,6592996914,-114590721.6,106463.29,106463.29,106463.29,,35250000,11689000,47045463.29,16550000,33012475.67,534122.32,8464451.52,58026927.19,-10981463.9,,,2564246.22,423281548,425845794.2
002041,登海种业,2024-12-31,B,0,,360322594,,,,,,,,,,,,,,,89547350.41,449869944.4,223905891.6,,,,,,,,,,,,,34932635.92,3209471.73,112235751.9,374283751.2,75586193.27,4843135684,40971679.95,46351.39,,,4884153715,41440016.45,4873808573,,,,4915248589,-31094874.35,,,,,,,,,31680000,,20000,31700000,-31700000,,,12791318.92,205559778.4,218351097.4
002069,獐子岛,2020-01-01,A,0,,2815604620,,,,,,,,,,,,,,17444663.29,43563987.46,2876613271,1908655451,,,,,,,,,,,,,340871672.8,48768599.22,194397133.4,2492692856,383920414.7,,2534169.92,47866257.45,13974168,20630000,85004595.37,29737030.91,1227360,,,11790000,42754390.91,42250204.46,,,,,2470875467,,2470875467,2647086746,139699691.9,,,2786786437,-315910970.3,2163825.85,,112423474.7,357543357,469966831.7
002069,獐子岛,2020-01-01,B,0,,978122557,,,,,,,,,,,,,,336659.9,27153280.55,1005612497,499972057.5,,,,,,,,,,,,,169694524.8,25984484.04,64036136.88,759687203.1,245925294.3,,2514529.27,44186590.78,,,46701120.05,14640596.1,,,49817100,,64457696.1,-17756576.05,,,,,2444500000,,2444500000,2538251688,124084632.9,,,2662336321,-217836320.7,-480412.49,,9851985.12,169846529,179698514.1
002069,獐子岛,2020-03-31,A,0,,408307848,,,,,,,,,,,,,,2684038.12,10861743.43,421853629.6,320224852.2,,,,,,,,,,,,,75183857.82,13032177.13,15940231.34,424381118.5,-2527488.91,,60067.4,9963671.32,,3600000,13623738.72,1779438.2,,,,5640000,7419438.2,6204300.52,,,,,162000000,625383,162625383,210757354.6,32379598.88,,383514,243520467.5,-80895084.47,3214981.58,,-74003291.28,469966831.7,395963540.4
002069,獐子岛,2020-03-31,B,0,,126158622.4,,,,,,,,,,,,,,,1833179.72,127991802.1,52192178.5,,,,,,,,,,,,,38273869.13,6521994.11,15791689.21,112779731,15212071.14,,,9891193.44,,,9891193.44,597342.86,,,,,597342.86,9293850.58,,,,,162000000,,162000000,202600000,29691932.85,,,232291932.9,-70291932.85,169424.72,,-45616586.41,179698514.1,134081927.7
002069,獐子岛,2020-06-30,A,0,,1076043007,,,,,,,,,,,,,,4634568.51,9062798.39,1089740374,679127841.4,,,,,,,,,,,,,147410445,26764687.73,43920978.17,897223952.3,192516421.4,,110174.18,18742159.6,88047579.86,10150000,117049913.6,16053227.8,,,,12720000,28773227.8,88276685.84,,,,,417414744,1153761.33,418568505.3,568973027.3,60434990.38,,1310244,630718261.6,-212149756.3,2832974.33,,71476325.23,469966831.7,541443156.9
002069,獐子岛,2020-06-30,B,0,,308409100.4,,,,,,,,,,,,,,,26873327.91,335282428.3,153284242.4,,,,,,,,,,,,,75634228.31,15160120.18,42773580.2,286852171,48430257.25,,13762214.67,18036650.48,95550000,,127348865.2,9729190.39,,,,,9729190.39,117619674.8,,,,,417000000,,417000000,548700000,56270284.29,,,604970284.3,-187970284.3,72540.21,,-21847812.07,179698514.1,157850702
002069,獐子岛,2020-09-30,A,0,,1533070437,,,,,,,,,,,,,,5767075.77,24804032.97,1563641546,1047047097,,,,,,,,,,,,,222364706.3,42009019.56,53762639.79,1365183463,198458082.9,,1110442.85,20535607,88047579.86,79921275.27,189614905,26104901.5,,,,12820000,38924901.5,150690003.5,,,,,1496937002,1548743.33,1498485745,1689783106,83242304.41,,1310244,1774335654,-275849908.6,-6508460.91,,66789716.9,469966831.7,536756548.6
002069,獐子岛,2020-09-30,B,0,,492841911.8,,,,,,,,,,,,,,,39739239.27,532581151.1,279577510.7,,,,,,,,,,,,,115164525.3,19880866.33,54232204.88,468855107.2,63726043.85,,14762214.67,19009990.89,95550000,69741275.27,199063480.8,11696366.58,,,,,11696366.58,187367114.3,,,,,1483000000,,1483000000,1668500000,79511217.47,,,1748011217,-265011217.5,-125473.08,,-14043532.45,179698514.1,165654981.7
002069,獐子岛,2020-12-31,A,0,,2143052115,,,,,,,,,,,,,,14779993.46,66787738.92,2224619847,1532474681,,,,,,,,,,,,,277810964.9,43728002.57,159754905.7,2013768554,210851292.8,,2382439.32,36912413.57,88047579.86,99721275.27,227063708,33219369.99,,,,12820000,46039369.99,181024338,,,,,1849477019,,1849477019,2059531813,103321853.2,3497697.24,,2162853666,-313376647.3,-14004977.29,,64494006.17,469966831.7,534460837.9
002069,獐子岛,2020-12-31,B,0,,705107506.5,,,,,,,,,,,,,,,103826692.7,808934199.2,430541193.9,,,,,,,,,,,,,157190030,20109999.53,126959863.3,734801086.7,74133112.58,,15986214.67,31660195.71,95550000,83741275.27,226937685.7,19843717.12,,,,,19843717.12,207093968.5,,,,,1835600000,,1835600000,2035200000,99825675.17,,,2135025675,-299425675.2,-389341.48,,-18587935.54,179698514.1,161110578.6
002069,獐子岛,2021-01-01,A,0,,2143052115,,,,,,,,,,,,,,14779993.46,66787738.92,2224619847,1532474681,,,,,,,,,,,,,277810964.9,43728002.57,159754905.7,2013768554,210851292.8,,2382439.32,36912413.57,88047579.86,99721275.27,227063708,33219369.99,,,,12820000,46039369.99,181024338,,,,,1849477019,,1849477019,2059531813,103321853.2,3497697.24,,2162853666,-313376647.3,-14004977.29,,64494006.17,469966831.7,534460837.9
002069,獐子岛,2021-01-01,B,0,,705107506.5,,,,,,,,,,,,,,,103826692.7,808934199.2,430541193.9,,,,,,,,,,,,,157190030,20109999.53,126959863.3,734801086.7,74133112.58,,15986214.67,31660195.71,95550000,83741275.27,226937685.7,19843717.12,,,,,19843717.12,207093968.5,,,,,1835600000,,1835600000,2035200000,99825675.17,,,2135025675,-299425675.2,-389341.48,,-18587935.54,179698514.1,161110578.6
002069,獐子岛,2021-03-31,A,0,,384709970,,,,,,,,,,,,,,878819.76,5954614.37,391543404.1,242782162,,,,,,,,,,,,,71588854.92,7473877.54,17486175.97,339331070.4,52212333.76,,,93507.63,,6900000,6993507.63,1295670.11,,,,,1295670.11,5697837.52,,,,,320000000,,320000000,330387751.2,22132632.57,,,352520383.8,-32520383.8,-4021853.48,,21367934,534460837.9,555828771.9
002069,獐子岛,2021-03-31,B,0,,147256984.7,,,,,,,,,,,,,,40876.94,18677141.32,165975002.9,103936860.1,,,,,,,,,,,,,38324939.15,3670952.52,23367389.63,169300141.4,-3325138.47,,,93507.63,,6900000,6993507.63,260836.82,,,,,260836.82,6732670.81,,,,,320000000,,320000000,330300000,21717120.14,,,352017120.1,-32017120.14,41443.47,,-28568144.33,161110578.6,132542434.2
002069,獐子岛,2021-06-30,A,0,,1061989746,,,,,,,,,,,,,,2279229.39,11429672.19,1075698648,702694631.9,,,,,,,,,,,,,137703408.7,15225538.6,38025997.01,893649576.3,182049071.3,,,1629500.92,,14000000,15629500.92,12098971.78,,,,,12098971.78,3530529.14,,,,,728600000,,728600000,779721285.7,54832608.98,,3447388.67,838001283.4,-109401283.4,-10825356.87,,65352960.23,534460837.9,599813798.1
002069,獐子岛,2021-06-30,B,0,,339223490.6,,,,,,,,,,,,,,71630.62,93184422.75,432479544,308919617.9,,,,,,,,,,,,,73116686.02,5370348.75,47048003.12,434454655.8,-1975111.77,,20455818.58,1030019.63,,14000000,35485838.21,6984155.75,,,,,6984155.75,28501682.46,,,,,728600000,,728600000,777400000,43481718.47,,1828196.89,822709915.4,-94109915.36,-90443.77,,-67673788.44,161110578.6,93436790.12
002069,獐子岛,2021-09-30,A,0,,1558441732,,,,,,,,,,,,,,4147891.99,25002303.5,1587591927,1249715913,,,,,,,,,,,,,206295129.2,19318785.49,67003150.88,1542332978,45258949.2,,41643.68,10687337.65,,15350000,26078981.33,18999111.97,,,,,18999111.97,7079869.36,,,,,1779600000,17651955.04,1797251955,1840752300,82209796.34,,4552319.66,1927514416,-130262460.8,-11724903.1,,-89648545.37,534460837.9,444812292.5
002069,獐子岛,2021-12-31,A,0,,2126297199,,,,,,,,,,,,,,9036966.05,82138861.7,2217473027,1700976262,,,,,,,,,,,,,269534180.1,30343980.23,98141157.68,2098995580,118477446.7,,41643.68,78898355.94,,15657553.82,94597553.44,36956213.56,,,,,36956213.56,57641339.88,25000000,25000000,25000000,,2148400000,17651955.04,2191051955,2299484641,102981798.3,16235608.75,6654401.05,2409120841,-218068885.5,-20279907.86,,-62230006.77,534460837.9,472230831.1
002069,獐子岛,2021-12-31,B,0,,761495135,,,,,,,,,,,,,,140906.38,247821234.3,1009457276,566131675.1,,,,,,,,,,,,,146251127.3,8317902.29,128251046.7,848951751.4,160505524.3,1831197.45,20455818.58,69068851.25,,14307553.82,105663421.1,24779041.41,5000000,,,,29779041.41,75884379.69,,,,,2148400000,,2148400000,2291700000,86541836.4,,3963012,2382204848,-233804848.4,-276885.09,,2308170.46,161110578.6,163418749
002069,ST 獐子岛,2022-01-01,A,0,,2126297199,,,,,,,,,,,,,,9036966.05,82138861.7,2217473027,1700976262,,,,,,,,,,,,,269534180.1,30343980.23,98141157.68,2098995580,118477446.7,,41643.68,78898355.94,,15657553.82,94597553.44,36956213.56,,,,,36956213.56,57641339.88,25000000,25000000,25000000,,2148400000,17651955.04,2191051955,2299484641,102981798.3,16235608.75,6654401.05,2409120841,-218068885.5,-20279907.86,,-62230006.77,534460837.9,472230831.1
002069,ST 獐子岛,2022-01-01,B,0,,761495135,,,,,,,,,,,,,,140906.38,247821234.3,1009457276,566131675.1,,,,,,,,,,,,,146251127.3,8317902.29,128251046.7,848951751.4,160505524.3,1831197.45,20455818.58,69068851.25,,14307553.82,105663421.1,24779041.41,5000000,,,,29779041.41,75884379.69,,,,,2148400000,,2148400000,2291700000,86541836.4,,3963012,2382204848,-233804848.4,-276885.09,,2308170.46,161110578.6,163418749
002069,獐子岛,2022-03-31,A,0,,441536847.4,,,,,,,,,,,,,,3354842.2,6606472.08,451498161.7,305936952.1,,,,,,,,,,,,,66165435.02,14704981.5,27892305.12,414699673.7,36798487.95,,553100,13860660.31,,,14413760.31,4900882.05,,,,3000000,7900882.05,6512878.26,,,,,233000000,546630.71,233546630.7,233937566.4,19855867.08,,3699098.83,257492532.3,-23945901.61,-6491094.94,,12874369.66,472230831.1,485105200.8
002069,ST 獐子岛,2022-06-30,A,0,,1114116317,,,,,,,,,,,,,,7080887.58,23098379,1144295583,826633191.9,,,,,,,,,,,,,129121515.4,22403009.63,44134968.14,1022292685,122002898.1,,556026.58,18463499.14,,3000000,22019525.72,8831235.03,,,,3000000,11831235.03,10188290.69,,,,,392300000,546630.71,392846630.7,394474125.9,40129011.19,,4844419.23,439447556.4,-46600925.65,4872904.92,,90463168.09,472230831.1,562693999.2
002069,ST 獐子岛,2022-06-30,B,0,,284469941.6,,,,,,,,,,,,,,,31232598.82,315702540.4,199880819.4,,,,,,,,,,,,,68898478.07,15102504.07,52282126.92,336163928.5,-20461388.05,,553100,13382251.51,,,13935351.51,4937827.82,,,,,4937827.82,8997523.69,,,,,392300000,,392300000,392600000,39820173.12,,1125781.8,433545954.9,-41245954.92,570266.07,,-52139553.21,163418749,111279195.8
002069,ST 獐子岛,2022-09-30,A,0,,1569154827,,,,,,,,,,,,,,14864694.19,23242193.89,1607261715,1249516440,,,,,,,,,,,,,194770472.9,35202674.96,73689170.64,1553178758,54082957.19,,556026.58,64674072.48,,3106930.46,68337029.52,14573752.31,,,,3000000,17573752.31,50763277.21,,,,,1356400000,546630.71,1356946631,1398085237,71616827.36,,5195449,1474897513,-117950882.3,18561583.1,,5456935.19,472230831.1,477687766.3
002069,ST 獐子岛,2022-12-31,A,0,,2069073155,,,,,,,,,,,,,,17616902.09,72713535.46,2159403593,1653598796,,,,,,,,,,,,,263726308.7,42710093.26,104300796.4,2064335994,95067598.73,,556026.58,65446321.93,,3106930.46,69109278.97,30334650.8,,,,5000000,35334650.8,33774628.17,,,,,1688572000,546630.71,1689118631,1732465640,91040445.18,11680792.66,9678016.85,1833184102,-144065471.7,18471795.9,,3248551.12,472230831.1,475479382.2
