Stkcd,ShortName,Accper,Typrep,IfCorrect,DeclareDate,B001100000,B001101000,Bbd1102000,Bbd1102101,Bbd1102203,B0i1103000,B0i1103101,B0i1103111,B0i1103203,B0i1103303,B0d1104000,B0d1104101,B0d1104201,B0d1104301,B0d1104401,B0d1104501,B0f1105000,B001200000,B001201000,B0i1202000,B0i1203000,B0i1203101,B0i1203203,B0i1204000,B0i1204101,B0i1204203,B0i1205000,B0i1206000,B001207000,B0f1208000,B0i1208103,B0I1214000,B001209000,B001210000,B001216000,B001211000,B001211101,B001211203,B001305000,B001302000,B001302101,B001302201,B001303000,B001306000,B001301000,B001212000,B001307000,B001308000,B0f1213000,B001304000,B001300000,B001400000,B001400101,B001500000,B001500101,B001500201,B001000000,B002100000,B002200000,B002300000,B002000000,B002000401,B002000501,B002000101,B002000301,B002000201,B003000000,B004000000,B005000000,B005000101,B005000102,B006000000,B006000101,B006000103,B006000102
000735,罗牛山,2024-01-01,B,0,,1577162050,1577162050,,,,,,,,,,,,,,,,1255863970,815668785.6,,,,,,,,,,253063277.2,,,,58687507.13,86371373.46,3991284.81,38081742.05,42049171.96,4086330.61,1479943.92,-124088424,11233689.41,,,,-2505749.53,-6068912.92,-60327224.27,10127315.8,,,139915028.4,169424.07,,1348938.66,,,138735513.9,39975322.08,,,98760191.77,98760191.77,,,,,,,-26517395.45,,,72242796.32,,,
000735,罗牛山,2024-03-31,A,1,2025-04-19,893940864.7,893940555,309.62,309.62,,,,,,,,,,,,,,907424846.2,745635351.7,,,,,,,,,,57057576.58,,,,9970219.6,75076060.36,1121881.63,18563756.34,18943124.06,1470674.2,6960855.33,17175471.44,1247733.78,,,,998232.18,52300774.56,64450777.63,-8993172.46,,,119408957.2,312104.43,,14438385.1,,,105282676.5,7724622.81,,,97558053.69,97558053.69,,109521086.7,,-11963032.99,0.0951,0.0951,,,,97558053.69,109521086.7,,-11963032.99
000735,罗牛山,2024-06-30,B,0,,1023990487,1023990487,,,,,,,,,,,,,,,,770800020.8,603607617.9,,,,,,,,,,108438017,,,,17989952.48,36617942.85,1217841.06,2928649.48,5420987.07,2603732.63,43555.39,15494491.17,-95508.83,,,,810344.2,,60502304.42,10704.42,,,330051866,190399.82,,2278098.39,,,327964167.4,54665194.89,,,273298972.5,273298972.5,,,,,,,,,,273298972.5,,,
000735,罗牛山,2024-06-30,A,1,2025-04-19,1897536946,1897536946,,,,,,,,,,,,,,,,1785541299,1492593992,,,,,,,,,,119031015.4,,,,27159235.13,114578749.6,2206453.32,29971853.09,29352043.26,2720114.52,18579723.75,19661552.48,2411425.78,,,,810344.2,137328069.8,72114624.15,-10973830,,,349516131.5,3215881.79,,17562325.02,,,335169688.3,54316494.19,,,280853194.1,280853194.1,,274506367.4,,6346826.73,0.2384,0.2384,,,,280853194.1,274506367.4,,6346826.73
000735,罗牛山,2024-09-30,A,1,2025-04-19,2492821436,2492821097,339.69,339.69,,,,,,,,,,,,,,2357602062,1980517684,,,,,,,,,,133577962.8,,,,39321295.52,160745407.3,3158091.94,40281620.87,41100598.97,4724386.56,33197300.73,22458327.19,3969167.17,,,,5741720.01,147089227.8,72130084.76,-14366928.61,,,401469106.2,6902516.39,,21566773.85,,,386804848.8,37231271.35,,,349573577.4,349573577.4,,342314025.9,,7259551.55,0.2973,0.2973,,,,349573577.4,342314025.9,,7259551.55
000735,罗牛山,2024-12-31,A,0,,3332360520,3332360128,392.1,392.1,,,,,,,,,,,,,,3043790549,2539025830,,,,,,,,,,164211732.4,,,,55767880.97,230392729.6,8401531.48,45990844.05,51981354.7,8205203.49,50176525.66,9815687.22,5374459.32,,,,-35394059.56,-17421644.4,77730098.58,-13906850.13,,,359569728.8,4181201.85,,32906377.37,,,330844553.2,78128762.45,,,252715790.8,252715790.8,,241755211.3,,10960579.54,0.2099,0.2099,-6637078.67,-6719490.45,82411.78,246078712.1,235035720.8,,11042991.32
000735,罗牛山,2024-12-31,B,0,,1355089560,1355089560,,,,,,,,,,,,,,,,1105139474,849365264,,,,,,,,,,142883339,,,,32979741.82,77699071.64,,2212057.44,8076051.46,6076206.04,284189.71,-21679144.6,-113117.03,,,,-2001391.63,,60212092.85,40337.45,,,286806169.5,2310943.87,,3153475.83,,,285963637.6,103070338,,,182893299.6,182893299.6,,,,,,,-3592723.87,,,179300575.8,,,
000798,中水渔业,2020-01-01,B,0,,561970142.6,561970142.6,,,,,,,,,,,,,,,,631689146.1,540463834.3,,,,,,,,,,1317610.7,,,,34566926.93,54668446.28,248861.41,423466.42,3488787.67,680321.91,65788864.63,-7278070.84,-8516525.51,,,,22000000,-4073805.13,4435627.8,,,,11153613.04,2469442.13,,932392.64,,,12690662.53,,,,12690662.53,,,,,,0.0397,0.0397,-14535.16,,,12676127.37,,,
000798,中水渔业,2020-01-01,A,0,,578668995.1,578668995.1,,,,,,,,,,,,,,,,671519151.8,555550076.6,,,,,,,,,,2109710.89,,,,35917136.79,76065082.94,248861.41,1628283.15,4432671.04,706548.1,65788864.63,-20926072.26,-22164526.93,,,,22000000,-6508031.75,4540861.43,,,,-27954534.63,49249442.13,,932392.64,,,20362514.86,11048.93,,,20351465.93,,,22477221.61,,-2125755.68,0.0704,0.0704,1139906.02,,,21491371.95,22814684.79,,-1323312.84
000798,中水渔业,2020-03-31,B,0,,60377989.81,60377989.81,,,,,,,,,,,,,,,,69689484.3,58918958.05,,,,,,,,,,19123.16,,,,3370048.2,8355847.62,,-974492.73,767433.33,70299.17,472652.86,590905.21,590905.21,,,,,-600119.77,-839150.54,,,,-9687206.73,25985.29,,300865.4,,,-9962086.84,,,,-9962086.84,,,,,,-0.0312,-0.0312,102070.53,,,-9860016.31,,,
000798,中水渔业,2020-03-31,A,0,,63915429.62,63915429.62,,,,,,,,,,,,,,,,76909971.62,61704243.06,,,,,,,,,,428904.55,,,,3416193.43,11028471.83,,332158.75,1546597.6,70358.08,472652.86,945935.86,945935.86,,,,,-600119.77,-839150.54,,,,-13015223.59,25985.29,,300865.4,,,-13290103.7,1128.45,,,-13291232.15,,,-12317209.03,,-974023.12,-0.0386,-0.0386,2275437.83,,,-11015794.32,-12089392.09,,1073597.77
000798,中水渔业,2020-06-30,A,0,,152737323.5,152737323.5,,,,,,,,,,,,,,,,201672777.3,156148987.6,,,,,,,,,,998784.08,,,,15941496.57,24527525.29,317367,3738616.74,4504059.94,166254.61,4302050.93,905711.07,905711.07,,,,,-600119.77,-515134.65,,,,-44842946.23,1055593.9,,620719.6,,,-44408071.93,16600.32,,,-44424672.25,,,-42990364.07,,-1434308.18,-0.1346,-0.1346,814796.19,,,-43609876.06,-42754990.9,,-854885.16
000798,中水渔业,2020-06-30,B,0,,129983275.2,129983275.2,,,,,,,,,,,,,,,,171789653.1,133649698.5,,,,,,,,,,585822.99,,,,15992665.12,19144717.04,317367,2099382.53,3011103.86,161247.45,1460432.04,412741.62,412741.62,,,,,-600119.77,-515134.65,,,,-41048458.74,317369.74,,620719.6,,,-41351808.6,,,,-41351808.6,,,,,,-0.1294,-0.1294,25623.06,,,-41326185.54,,,
000798,中水渔业,2020-09-30,B,0,,237055575.7,237055575.7,,,,,,,,,,,,,,,,326796353.4,261808956.7,,,,,,,,,,880968.55,,,,22636861.46,31110341.83,330238.78,10028986.07,5884374.12,217096.05,46216820.08,320584.04,320584.04,,,,,-10600119.77,1415928.09,,,,-52387565.22,555954.46,,752301.63,,,-52583912.39,,,,-52583912.39,,,,,,-0.1646,-0.1646,269002.54,,,-52314909.85,,,
000798,中水渔业,2020-09-30,A,0,,265736251.7,265736251.7,,,,,,,,,,,,,,,,365111610.9,289067995.6,,,,,,,,,,1280118.54,,,,22729266.09,39223302.85,330238.78,12480689.06,8137098.14,230468.41,49073433.5,965850.13,965850.13,,,,,-10600119.77,1415928.09,,,,-58520267.19,1283992.81,,752301.63,,,-57988576.01,15929.68,,,-58004505.69,,,-55794621.85,,-2209883.84,-0.1747,-0.1747,-1589523.36,,,-59594029.05,-55900278.18,,-3693750.87
000798,中水渔业,2020-12-31,B,0,,388143737.5,388143737.5,,,,,,,,,,,,,,,,569221973.4,481299164.4,,,,,,,,,,972956.27,,,,15996993.15,52594005.81,2139976.78,16218876.97,8451789.17,291239.93,47832843.22,6527813.97,6527813.97,,,,,-31024622.93,2758770.05,,,,-154983431.6,4483862.43,,1173600.03,,,-151673169.2,,,,-151673169.2,,,,,,-0.4748,-0.4748,-189408.93,,,-151862578.1,,,
000798,中水渔业,2020-12-31,A,0,,445286551.2,445286551.2,,,,,,,,,,,,,,,,635163456.5,532591814.5,,,,,,,,,,1795578.66,,,,15934097.98,63189274.82,2139976.78,19512713.75,11483494.69,308766.39,51552034.22,7760279.31,7760279.31,,,,,-33429836.94,2953887.31,,,,-161040541.4,5284643.88,,1173600.03,,,-156929497.5,16241.77,,,-156945739.3,,,-153965578.9,,-2980160.42,-0.482,-0.482,-4800260.74,,,-161746000,-155840396.6,,-5905603.44
000798,中水渔业,2021-01-01,B,0,,388143737.5,388143737.5,,,,,,,,,,,,,,,,569221973.4,481299164.4,,,,,,,,,,972956.27,,,,15996993.15,52594005.81,2139976.78,16218876.97,8451789.17,291239.93,47832843.22,6527813.97,6527813.97,,,,,-31024622.93,2758770.05,,,,-154983431.6,4483862.43,,1173600.03,,,-151673169.2,,,,-151673169.2,,,,,,-0.4748,-0.4748,-189408.93,,,-151862578.1,,,
000798,中水渔业,2021-01-01,A,0,,445286551.2,445286551.2,,,,,,,,,,,,,,,,635163456.5,532591814.5,,,,,,,,,,1795578.66,,,,15934097.98,63189274.82,2139976.78,19512713.75,11483494.69,308766.39,51552034.22,7760279.31,7760279.31,,,,,-33429836.94,2953887.31,,,,-161040541.4,5284643.88,,1173600.03,,,-156929497.5,16241.77,,,-156945739.3,,,-153965578.9,,-2980160.42,-0.482,-0.482,-4800260.74,,,-161746000,-155840396.6,,-5905603.44
000798,中水渔业,2021-03-31,B,0,,70207019.12,70207019.12,,,,,,,,,,,,,,,,85726094.82,72317281.99,,,,,,,,,,52574,,,,1923970.76,8312985.82,3500,3115782.25,2502139.29,59793.89,,196166.39,196166.39,,,,,,172779.23,,,,-15150130.08,1455469.1,,28000,,,-13722660.98,,,,-13722660.98,,,,,,-0.043,-0.043,170821.84,,,-13551839.14,,,
000798,中水渔业,2021-03-31,A,0,,91270878.32,91270878.32,,,,,,,,,,,,,,,,113166494.8,95506689.16,,,,,,,,,,439641.06,,,,1960767.61,11363259.69,3500,3892637.29,3253231.6,62355.94,,530651.79,530651.79,,,,,,172779.23,,,,-21192185.47,1636105.29,,28000,,,-19584080.18,,,,-19584080.18,,,-18714764.35,,-869315.83,-0.0586,-0.0586,119246.9,,,-19464833.28,-18499095.33,,-965737.95
000798,中水渔业,2021-06-30,B,0,,175133880.3,175133880.3,,,,,,,,,,,,,,,,218259546.8,187561964.4,,,,,,,,,,87617.89,,,,5158658.89,18709473.15,192057.36,6549775.1,5199468.07,95172.79,52453149.34,103737.56,103737.56,,,,,,405976.72,,,,9837197.06,1546819.37,,57265.29,,,11326751.14,,,,11326751.14,,,,,,0.0355,0.0355,-102556.6,,,11224194.54,,,
000798,中水渔业,2021-06-30,A,0,,201447199.5,201447199.5,,,,,,,,,,,,,,,,253812470.9,215047585.5,,,,,,,,,,475080.43,,,,5320901.55,24640807.59,192057.36,8136038.41,6715612.86,100353.09,52474168.54,534054.46,534054.46,,,,,,405976.72,,,,1048928.34,1726482.06,,57265.29,,,2718145.11,5179.52,,,2712965.59,,,4418634.91,,-1705669.32,0.0138,0.0138,-870565.89,,,1842399.7,3933855.04,,-2091455.34
000798,中水渔业,2021-09-30,A,0,,335893293.4,335893293.4,,,,,,,,,,,,,,,,424519903.1,363262397.6,,,,,,,,,,519702.54,,,,8501181.82,40504125.46,196650.36,11535845.35,9739230.39,243236.62,55727710.01,107151.51,107151.51,,,,,-979447.17,547353.45,,,,-33223841.85,3253577.64,,422146.29,,,-30392410.5,5162.16,,,-30397572.66,,,-27890546.85,,-2507025.81,-0.0873,-0.0873,-40524.47,,,-30438097.13,-27491543.91,,-2946553.22
000798,中水渔业,2021-12-31,B,1,2022-02-10,403970345.7,403970345.7,,,,,,,,,,,,,,,,535448429.7,454357173.4,,,,,,,,,,515626.71,,,,11835948.52,53793475.29,1768457.52,13177748.17,9547779.81,236877.17,87019004.96,-12205815.02,-12205815.02,,,,,-8032680.52,707082.62,,,,-63990491.96,4915072.81,,11255696.19,,,-70331115.34,,,,-70331115.34,,,,,,-0.2202,-0.2202,-659788.98,,,-70990904.32,,,
000798,中水渔业,2021-12-31,A,1,2022-02-10,462390686.8,462390686.8,,,,,,,,,,,,,,,,619415088.5,523578665.5,,,,,,,,,,1292827.61,,,,12267349.94,64167506.36,1792037.67,16316701.42,12787196.75,304880.14,97668766.85,-15795181.65,-15795181.65,,,,,-8147938.5,622563.09,511714.3,,,-82164477.57,5112794.31,,11811842.18,,,-88863525.44,5170.55,,,-88868695.99,,,-85859632.47,,-3009063.52,-0.2688,-0.2688,-3288493.05,,,-92157189.04,-88232380.72,,-3924808.32
000798,中水渔业,2022-01-01,A,0,,462390686.8,462390686.8,,,,,,,,,,,,,,,,619415088.5,523578665.5,,,,,,,,,,1292827.61,,,,12267349.94,64167506.36,1792037.67,16316701.42,12787196.75,304880.14,97668766.85,-15795181.65,-15795181.65,,,,,-8147938.5,622563.09,511714.3,,,-82164477.57,5112794.31,,11811842.18,,,-88863525.44,5170.55,,,-88868695.99,,,-85859632.47,,-3009063.52,-0.2688,-0.2688,-3288493.05,,,-92157189.04,-88232380.72,,-3924808.32
000798,中水渔业,2022-01-01,B,0,,403970345.7,403970345.7,,,,,,,,,,,,,,,,535448429.7,454357173.4,,,,,,,,,,515626.71,,,,11835948.52,53793475.29,1768457.52,13177748.17,9547779.81,236877.17,87019004.96,-12205815.02,-12205815.02,,,,,-8032680.52,707082.62,,,,-63990491.96,4915072.81,,11255696.19,,,-70331115.34,,,,-70331115.34,,,,,,-0.2202,-0.2202,-659788.98,,,-70990904.32,,,
000798,中水渔业,2022-03-31,A,0,,73629751.72,73629751.72,,,,,,,,,,,,,,,,84136348.91,66214208.74,,,,,,,,,,415883.36,,,,1684364.15,12713340.04,282652.39,2825900.23,2291160.79,70338.76,94684.58,-1125005.6,-1125005.6,,,,,217463.13,26448.93,,,,-11293006.15,1416878.44,,3565094.73,,,-13441222.44,9862.53,,,-13451084.97,,,-12788319.99,,-662764.98,-0.04,-0.04,-75214.52,,,-13526299.49,-12666152.2,,-860147.29
000798,中水渔业,2022-06-30,B,0,,200074833.9,200074833.9,,,,,,,,,,,,,,,,220556689.5,191206410.6,,,,,,,,,,102056.88,,,,4225248.57,18529527.68,5947538.17,545907.61,3696034.14,105488.59,77704378.38,653399.06,653399.06,,,,,,-2111658.6,,,,55764263.27,2321358.39,,6357849.78,,,51727771.88,,,,51727771.88,,,,,,,,361073.12,,,52088845,,,
000798,中水渔业,2022-06-30,A,0,,211676477.6,211676477.6,,,,,,,,,,,,,,,,246079618.4,201034486.2,,,,,,,,,,506573.06,,,,5071252.15,25085890.49,12552376.95,1829039.55,4974522.41,82532.54,88024044.52,877069.17,877069.17,,,,,,-2085220.63,2253297.7,,,54666049.93,2322349.36,,6357849.78,,,50630549.51,14937.36,,,50615612.15,,,52154934.7,,-1539322.55,0.1633,0.1633,3718002.76,,,54333614.91,53936157.41,,397457.5
000798,中水渔业,2022-09-30,A,0,,489229851.3,489229851.3,,,,,,,,,,,,,,,,509840507.2,428851333.4,,,,,,,,,,698416.9,,,,10509084.77,46956206.51,24719359.84,-1893894.22,6998986.9,955699.76,90561688.27,617031.33,617031.33,,,,,-3391587.69,-3693136.57,2336299.77,,,65819639.2,2388741.17,,7478517.56,,,60729862.81,12519620.82,,,48210241.99,,,50456081.12,,-2245839.13,0.1506,0.1506,6443091.47,,,54653333.46,53503908.86,,1149424.6
000798,中水渔业,2022-12-31,A,0,,596717753.9,596717753.9,,,,,,,,,,,,,,,,641838420.5,532867108.1,,,,,,,,,,767988.91,,,,10983016.04,74081172.07,28431719.34,-5292583.94,8629812.85,2448031.44,93886328.91,2664435.45,3608718.65,,,,,-27999659.05,-8469686.98,2225714.62,,,17186466.27,3697101.47,,3371156.41,,,17512411.33,10382452.31,,,7129959.02,,,9834434.28,,-2704475.26,0.0287,0.0287,2922182.93,,,10052141.95,9357578.64,,694563.31
000798,中水渔业,2022-12-31,B,0,,455447323.5,455447323.5,,,,,,,,,,,,,,,,522974422.3,445488298.5,,,,,,,,,,214435.22,,,,6626747.21,58642577.63,16228168.06,-4225804.29,8323626.23,1419477.38,82608118.16,2106246.51,2106246.51,,,,,-26501200.49,-4815345.21,-23480.06,,,-14152759.91,3619366.28,,3371156.41,,,-13904550.04,,,,-13904550.04,,,,,,-0.0406,-0.0406,-1224811.6,,,-15129361.64,,,
000798,中水渔业,2023-01-01,A,1,2024-03-28,3973764314,3973764314,,,,,,,,,,,,,,,,3877749962,3633741398,,,,,,,,,,10921462.86,,,,38541177.94,159713334.2,66060587.96,-31227998.61,33789827.67,18471725.59,230077986.3,872870.88,1817154.08,,,,,-39475708.41,-14709668.73,1857788.18,,,274637620.4,10850778.03,,6008559.85,,,279479838.6,15279474.34,,,264200364.2,,,157564187.3,,106636176.9,0.4598,0.4598,59129060.83,,,323329425.1,180280130.6,,143049294.5
000798,中水渔业,2023-01-01,B,0,,455447323.5,455447323.5,,,,,,,,,,,,,,,,522974422.3,445488298.5,,,,,,,,,,214435.22,,,,6626747.21,58642577.63,16228168.06,-4225804.29,8206459.16,1419477.38,82608118.16,2106246.51,2106246.51,,,,,-26501200.49,-4815345.21,-23480.06,,,-14152759.91,3619366.28,,3371156.41,,,-13904550.04,,,,-13904550.04,,,,,,-0.0406,-0.0406,-1224811.6,,,-15129361.64,,,
000798,中水渔业,2023-03-31,A,0,,116450630.2,116450630.2,,,,,,,,,,,,,,,,138241327.3,116502874.7,,,,,,,,,,69713.14,,,,2025836.56,12771692.27,4802249.14,2068961.43,1867249.79,597750.16,1226742.99,-1575992.94,-1575992.94,,,,,628724.12,,1634726.02,,,-19876496.9,1992835.9,,109967.44,,,-17993628.44,,,,-17993628.44,,,-17407005.34,,-586623.1,-0.0476,-0.0476,4041652.49,,,-13951975.95,-14087426.37,,135450.42
000798,中水渔业,2023-06-30,A,0,,239409741.9,239409741.9,,,,,,,,,,,,,,,,284138552.7,235525444.4,,,,,,,,,,144286.49,,,,7569437.34,31822395.05,6797640.67,2279348.77,4325121.27,1551626.88,74162424.29,12151418.68,12151418.68,,,,,,-1393976.38,1814611.59,,,42005667.44,8357555.76,,129967.44,,,50233255.76,27593.27,,,50205662.49,,,51927311.42,,-1721648.93,0.1419,0.1419,443918.07,,,50649580.56,51159639.29,,-510058.73
000798,中水渔业,2023-06-30,B,0,,209233411.2,209233411.2,,,,,,,,,,,,,,,,239140124.5,207224259.4,,,,,,,,,,60946.72,,,,2331432.53,25128392.71,2027448.05,2367645.09,,,73935497.36,11902759.15,11902759.15,,,,,,-1376097.83,,,,54555445.41,1238311.09,,109967.44,,,55683789.06,,,,55683789.06,,,,,,0.1522,0.1522,-833181.04,,,54850608.02,,,
000798,中水渔业,2023-09-30,A,0,,2780768064,2780768064,,,,,,,,,,,,,,,,2926089144,2715298842,,,,,,,,,,1935076.1,,,,40365519.3,130548907,9953757.31,27987041.73,35944190.41,9289070.01,198694985.9,-4705187.44,-4705187.44,,,,,-773961.13,12551172.09,2477011.82,,,62922941.56,12421940.59,,3544580.99,,,71800301.16,309424.53,,,71490876.63,,,12783364.62,,58707512.01,0.0349,0.0349,37043280.81,,,108534157.4,20403717.26,,88130440.18
000798,中水渔业,2023-12-31,A,0,,4041783288,4041783288,,,,,,,,,,,,,,,,4241658376,3835803093,,,,,,,,,,11787333.65,,,,59762002.73,192821451.1,86496345.97,54988149.64,54440360.54,5376903.63,254415822.7,877774.15,877774.15,,,,,-93466936.96,47695690.04,2389028.42,,,12036290.14,13803474.47,,5191622.49,,,20648142.12,9960740.49,,,10687401.63,,,-118084803.5,,128772205.2,-0.3228,-0.3228,87506.88,,,10774908.51,-125546214.3,,136321122.8
000798,中水渔业,2023-12-31,B,0,,361764065.1,361764065.1,,,,,,,,,,,,,,,,536144234.8,421718113.8,,,,,,,,,,1082438.68,,,,7650473.39,74219600.53,4426031.02,27047577.45,29047222.02,2046831.58,76829785.63,-3186198.79,-3186198.79,,,,,-25303203.91,-2146242.39,,,,-128186029.2,2155599.33,,559514.8,,,-126589944.6,,,,-126589944.6,,,,,,-0.346,-0.346,-3475667.26,,,-130065611.9,,,
000798,中水渔业,2024-01-01,A,0,,4041783288,4041783288,,,,,,,,,,,,,,,,4241658376,3835803093,,,,,,,,,,11787333.65,,,,59762002.73,192821451.1,86496345.97,54988149.64,54440360.54,5376903.63,254415822.7,877774.15,877774.15,,,,,-93466936.96,47695690.04,2389028.42,,,12036290.14,13803474.47,,5191622.49,,,20648142.12,9960740.49,,,10687401.63,4552407.21,6134994.42,-118084803.5,,128772205.2,-0.3228,-0.3228,87506.88,-7461410.73,7548917.61,10774908.51,-125546214.3,,136321122.8
000798,中水渔业,2024-01-01,B,0,,361764065.1,361764065.1,,,,,,,,,,,,,,,,536144234.8,421718113.8,,,,,,,,,,1082438.68,,,,7650473.39,74219600.53,4426031.02,27047577.45,29047222.02,2046831.58,76829785.63,-3186198.79,-3186198.79,,,,,-25303203.91,-2146242.39,,,,-128186029.2,2155599.33,,559514.8,,,-126589944.6,,,,-126589944.6,-126589944.6,,,,,-0.346,-0.346,-3475667.26,,,-130065611.9,,,
000798,中水渔业,2024-03-31,A,0,,998940498.7,998940498.7,,,,,,,,,,,,,,,,1017325023,936208164.9,,,,,,,,,,2465738.87,,,,19106909.19,37346616.93,1218557.67,20979035.87,19361940.15,454885.48,2430924.16,-2150860.14,-2150860.14,,,,,,176114.09,63627.07,,,-17864719.59,552516.97,,1198659.38,,,-18510862,312166.8,,,-18823028.8,,,-29498669.41,,10675640.61,-0.0806,-0.0806,12374867.57,,,-6448161.23,-20021772.19,,13573610.96
000798,中水渔业,2024-06-30,A,0,,1955965687,1955965687,,,,,,,,,,,,,,,,2082583205,1883551871,,,,,,,,,,5730665.46,,,,46323698.76,75189506.95,28511003.28,43276459.51,45360598.96,6137338.35,251901178.5,263324.92,263324.92,,,,,-17265190.46,296522.35,63690.73,,,108642007.3,1382169.23,,2840458.83,,,107183717.7,7806283.14,,,99377434.55,99377434.55,,70678581.7,,28698852.85,0.1932,0.1932,4718889.76,1920531.03,2798358.73,104096324.3,72599112.73,,31497211.58
000798,中水渔业,2024-06-30,B,0,,131184049.3,131184049.3,,,,,,,,,,,,,,,,197041811.7,134386597,,,,,,,,,,70636.77,,,,4130270.79,28104862.22,1129969.4,29219475.51,28925375.45,617288.2,84643497.11,100322.45,100322.45,,,,,-946625.31,43374.68,,,,17982806.53,41440.51,,1758861.85,,,16265385.19,,,,16265385.19,16265385.19,,,,,0.0445,0.0445,984514.98,,,17249900.17,,,
000798,中水渔业,2024-09-30,A,0,,3248601459,3248601459,,,,,,,,,,,,,,,,3442113509,3134462241,,,,,,,,,,8350655.22,,,,71860347.44,120852176.3,36858735.2,69729354.25,69704236.74,7983168,256231063.4,1659252.96,1659252.96,,,,,-14108002.4,174102.12,3021999.42,,,53466365.37,2034840.66,,2990253.51,,,52510952.52,8761271.58,,,43749680.94,43749680.94,,16180413.58,,27569267.36,0.0442,0.0442,2135025.94,17462568.3,-15327542.36,45884706.88,33642981.88,,12241725
000798,中水渔业,2024-12-31,A,0,,4933163434,4933163434,,,,,,,,,,,,,,,,5213310972,4774040039,,,,,,,,,,13080313.44,,,,109008153.5,172999134,60850459.6,83332873.09,103157698.5,16681323.35,259948293.3,9140879.92,4586636.28,,,,,-72284642.9,2481890.22,3105354.56,,,-77755763.56,6304118.25,,3423882.47,,,-74875527.78,11608661.13,,,-86484188.91,-85474081.1,-1010107.81,-104014079.7,,17529890.74,-0.2843,-0.2843,20423630.81,12465777.54,7957853.27,-66060558.1,-91548302.11,,25487744.01
000798,中水渔业,2024-12-31,B,0,,351224518.8,351224518.8,,,,,,,,,,,,,,,,543935141.4,402212184.4,,,,,,,,,,216575.25,,,,14529653.17,64506557.49,1876928.82,60593242.23,60900566.81,1621418.8,87767347,7525942.9,1608494.84,,,,,-15172968.03,-2929669.56,-390546.56,,,-115910516.9,3274011.64,,1917043.96,,,-114553549.2,,,,-114553549.2,-114553549.2,,,,,-0.3131,-0.3131,1320394.04,,,-113233155.2,,,
000998,隆平高科,2020-01-01,B,0,,166882873.8,166882873.8,,,,,,,,,,,,,,,,586944806.4,116871608.1,,,,,,,,,,2781054.87,,,,29324667.04,101512925.5,23004469.06,313450081.8,355084290.3,86200035.16,4610300,-20182241.91,-194905799.1,,,,43227032.42,,-29500035.75,59261.93,,,-421847615.9,3160818.97,,892272.77,,,-419579069.7,,,,-419579069.7,,,,,,,,-73627469.12,,,-493206538.8,,,
000998,隆平高科,2020-01-01,A,0,,3129540712,3129540712,,,,,,,,,,,,,,,,3116064137,1923012137,,,,,,,,,,11340767.89,,,,370773309.9,355164575.9,162620552.7,293152793,286500935.3,39037115.92,45530344.53,-150166809.9,-180581839.7,,,,45998642.24,-54539470.62,-41835415.92,-6487187.11,,,-148023321.4,11940293.17,,32034888,,,-168117916.3,12329703.07,,,-180447619.3,,,-293889836.7,,113442217.3,-0.23,-0.23,-69708156.52,,,-250155775.9,-363570561.3,,113414785.4
000998,隆平高科,2020-03-31,B,0,,25073489.56,25073489.56,,,,,,,,,,,,,,,,163300718.7,20016108.51,,,,,,,,,,828975.03,,,,1233800.41,27787882.03,74173.47,113359779.3,92218210.36,16728057.17,,-3710389.96,-26419034.41,,,,17908838.34,-10455378.36,-1443264.25,,,,-135927423.4,1200000,,1224024.93,,,-135951448.3,,,,-135951448.3,,,,,,,,-10659596.75,,,-146611045.1,,,
000998,隆平高科,2020-03-31,A,0,,806511539.7,806511539.7,,,,,,,,,,,,,,,,745542724.2,459986532.8,,,,,,,,,,2153177.4,,,,61210440.03,86944977,15555555.45,119692041.5,86725917.02,4932678.39,3927544.91,-21373955.92,-23104338.57,,,,17908838.34,-10455378.36,-6034043.4,-432095.78,,,44509725.21,1871342.95,,3573744.18,,,42807323.98,1683586.88,,,41123737.1,,,23958948.68,,17164788.42,0.0185,0.0185,-8656984.75,,,32466752.35,15309385.85,,17157366.5
000998,隆平高科,2020-06-30,B,0,,86781409.47,86781409.47,,,,,,,,,,,,,,,,313397688,62052521.95,,,,,,,,,,1657343.76,,,,4020226.47,51648954.16,9831894.4,184186747.3,173916144.3,32504043.16,1290000,26770967.29,-50587967.58,,,,64857574.11,-11346102.83,-38774.73,-59579.41,,,-145142194.1,2498126.99,,8058536.01,,,-150702603.2,,,,-150702603.2,,,,,,,,-51020776.94,,,-201723380.1,,,
000998,隆平高科,2020-06-30,A,0,,1131775876,1131775876,,,,,,,,,,,,,,,,1161714026,639145262.2,,,,,,,,,,4791125.59,,,,129432508.4,155808169.9,46827722.45,185709237.8,154038712.4,9705742.19,18939809.09,-37710858.19,-52021139.52,,,,64857574.11,-11776312.37,-4623692.95,1185645.53,,,934015.35,3062823.74,,8886075.2,,,-4889236.11,6979066.44,,,-11868302.55,,,-73586289.48,,61717986.93,-0.0569,-0.0569,-48088109.79,,,-59956412.34,-121946436.4,,61990024.02
