Stkcd,ShortName,Accper,Typrep,IfCorrect,DeclareDate,A001101000,A0d1101101,A0d1102000,A0d1102101,A0b1103000,A0b1104000,A0b1105000,A0f1106000,A001107000,A0f1108000,A001109000,A001110000,A001111000,A001127000,A001112000,A0i1113000,A0i1114000,A0i1115000,A0i1116000,A0i1116101,A0i1116201,A0i1116301,A0i1116401,A001119000,A001120000,A001121000,A0f1122000,A001123000,A001123101,A001128000,A001129000,A001124000,A0d1126000,A001125000,A001100000,A0i1224000,A0i1225000,A0b1201000,A001226000,A0F1132000,A001202000,A001227000,A0F1232000,A001203000,A001204000,A001205000,A001228000,A0F1233000,A0F1133000,A001229000,A001206000,A001207000,A0i1209000,A0i1210000,A001211000,A001212000,A001213000,A001214000,A001215000,A001216000,A001217000,A001230000,A001218000,A0d1218101,A001218201,A001219000,A001219101,A001220000,A001221000,A001222000,A0F1224000,A001223000,A001200000,A0f1300000,A001000000,A002101000,A0d2101101,A0D2130000,A0b2102000,A0b2103000,A0b2103101,A0b2103201,A0f2104000,A002105000,A0f2106000,A002107000,A002108000,A002109000,A002128000,A0f2110000,A0i2111000,A002112000,A002113000,A002114000,A002115000,A0i2116000,A0i2117000,A0i2118000,A0i2119000,A0i2119101,A0i2119201,A0i2119301,A0i2119401,A002120000,A0i2121000,A0d2122000,A0d2123000,A0i2124000,A002129000,A002125000,A002126000,A002127000,A002100000,A002201000,A0d2202000,A002203000,A002211000,A002204000,A002212000,A002205000,A002206000,A002207000,A0F2210000,A002208000,A002209000,A002210000,A002200000,A0f2300000,A002000000,A003101000,A003112000,A003112101,A003112201,A003112301,A003102000,A003102101,A003103000,A0f3104000,A003105000,A003106000,A003107000,A0F3108000,A0F3109000,A003111000,A003100000,A003200000,A003000000,A004000000
600313,农发种业,2021-03-31,B,0,,211824112,,,,,,,,95000000,,,24873330,,,2875241.66,,,,,,,,,3005931.08,3332266.46,250886901.7,,72240,,,,,,1720548.23,587252373.6,,,,,,,,,,,731732720.7,,,,,,,,,10507185.53,11966450.55,,,,,,,1385910.6,,,1648922.38,,,411048.52,,,11880000,769532238.3,,1356784612,40000000,,,,,,,,,,,1914700.24,426348,1442500,,,4141407.36,34968417.84,,1897850.19,,,,,,,,,6831877.73,,,,,,,,,89725251.17,,,,,25670000,,,25670000,,,,,4449233.34,30119233.34,,119844484.5,1082198663,,,,,394051059.5,,15631846.68,,-254941441.7,,,,,,,,1236940127,1356784612
600313,农发种业,2021-06-30,A,0,,446707587.4,,,,,,,,137182287.5,,,100096691,234700459.8,5196500,505077112.8,,,,,,,,,2497750,,90924556.16,,356065708.4,,,,,,22224422.8,1898175326,,,,,,,,,,,19533641.28,,,,,,,,,10380699.89,586818373.3,10723859.25,,,,,,301336219.4,,,24771887.63,,132416884.8,20419368.81,39302565.46,,37892680,1183596180,,3081771506,177900000,,,,,,,,,,,68585617.98,1195870,398214451.7,,,15998677.3,38141955.14,,8869950.19,,,,,,,,,35923298.09,,,,,,49260530.15,22482294.78,,807702695.1,28100000,,,,33864247.7,,,61964247.7,,,1868648.24,,60956008.23,124788904.2,,932491599.3,1082198663,,,,,419512519.7,,15773592.85,,-53480088.83,,,,,,1464004687,685275219.8,2149279907,3081771506
600313,农发种业,2021-06-30,B,0,,154051675.7,,,,,,,,35000000,,,52000120,,,687271.16,,,,,,,,,1471246.58,2871000,305619419.9,,840427.5,,,,,,1888516.65,550087430.9,,,,,,,,,,,731311735.5,,,,,,,,,10380699.89,11253107.88,,,,,,,1375189.2,,,2070158.78,,,405765.37,,,11880000,768676656.6,,1318764087,5000000,,,,,,,,,,,1562110.24,1195870,1312500,,,4832164.23,35047395.73,,1897850.19,,,,,,,,,6790692.12,,,,,,,,,55740732.32,,,,,25670000,,,25670000,,,,,4081733.34,29751733.34,,85492465.66,1082198663,,,,,394051059.5,,15631846.68,,-258609947.3,,,,,,,,1233271622,1318764087
600313,农发种业,2021-09-30,A,0,,397909608,,,,,,,,79796533.42,,,61645860,215939380.1,13580920.6,453376162.9,,,,,,,,,2455840.75,,88264219.19,,608787341.2,,,,,,46147721.66,1965447747,,,,,,,,,,,19285256.37,,,,,,,,,10254214.25,576399235.4,13730389.4,,,,,,296672854.8,,,27537441.26,,132416884.8,15230701.7,39302565.46,,39046242,1169875785,,3135323532,266000000,,,,,,,,,,8000000,81853138.94,426348,375504590.7,,,12263859.04,37077148.78,319266.64,10902085.64,,,,,,,,,29796918.14,,,,,,40991959.71,11471367.52,,863385330.8,28100000,,,,33864247.7,,,61964247.7,,,1872536.31,,63101855.76,126938639.8,,990323970.6,1082198663,,,,,419512519.7,,15773592.85,,-54751876.77,,,,1211.23,,1462734110,682265451.9,2144999562,3135323532
600313,农发种业,2021-12-31,A,0,,629236218.2,,,,,,,,118102694.5,,,59343431.56,245796736.5,38352219.2,287946611.1,,,,,,,,,1746849.01,,71681370.18,,517597929.8,,,,,,36789708,2004846919,,,,,,,,,,,19722862.02,,,,,,,,,10127728.61,590614244,28373408.13,,,,,172109095.2,302555977.5,,,21442943.48,,134798597.9,8344963.08,39143062.5,,31667752,1358900634,,3363747554,227900000,,,,,,,,,,10472058.71,94095395.19,12506041.05,305243395.6,,,36817447,56416377.05,311049.83,8904314.51,,,,,,,,,47403844.79,,,,,,54142324.92,18327081.43,,863323965.7,16200000,,,147297512,33780834.33,,,197278346.4,2262754.15,,1876424.47,,57810964.25,259228489.2,,1122552455,1082198663,,,,,419512519.7,,15773592.85,,-13656858.32,,,,,,1503827917,737367181.4,2241195099,3363747554
600313,农发种业,2021-12-31,B,0,,195786107.7,,,,,,,,80000000,,,59343431.56,590796.51,,513591.16,,,,,,,,,305095.59,2871000,202909694.6,,600776.95,,,,,,1929619.07,541674017.6,,,,,,,,,,,746751029.8,,,,,,,,,10127728.61,10259376.06,,,,,,1946967.11,1303746.36,,,2070158.78,,,296169.91,,,11880000,784635176.6,,1326309194,,,,,,,,,,,,5670579.38,1563848,30000,,,8180394.16,35018047.35,,1897850.19,,,,,,,,,19153810.71,,,,,,1992658.62,,,71609338.22,,,,,25670000,,,25670000,,,,,2924500.01,28594500.01,,100203838.2,1082198663,,,,,394051059.5,,15631846.68,,-265776213.2,,,,,,,,1226105356,1326309194
600313,农发种业,2022-01-01,A,0,,629236218.2,,,,,,,,118102694.5,,,59343431.56,245796736.5,38352219.2,287946611.1,,,,,,,,,1746849.01,,71681370.18,,517597929.8,,,,,,36789708,2004846919,,,,,,,,,,,19722862.02,,,,,,,,,10127728.61,590614244,28373408.13,,,,,172109095.2,302555977.5,,,21442943.48,,134798597.9,8344963.08,39143062.5,,31667752,1358900634,,3363747554,227900000,,,,,,,,,,10472058.71,94095395.19,12506041.05,305243395.6,,,36817447,56416377.05,311049.83,8904314.51,,,,,,,,,47403844.79,,,,,,54142324.92,18327081.43,,863323965.7,16200000,,,147297512,33780834.33,,,197278346.4,2262754.15,,1876424.47,,57810964.25,259228489.2,,1122552455,1082198663,,,,,419512519.7,,15773592.85,,-13656858.32,,,,,,1503827917,737367181.4,2241195099,3363747554
600313,农发种业,2022-01-01,B,0,,195786107.7,,,,,,,,80000000,,,59343431.56,590796.51,,513591.16,,,,,,,,,305095.59,2871000,202909694.6,,600776.95,,,,,,1929619.07,541674017.6,,,,,,,,,,,746751029.8,,,,,,,,,10127728.61,10259376.06,,,,,,1946967.11,1303746.36,,,2070158.78,,,296169.91,,,11880000,784635176.6,,1326309194,,,,,,,,,,,,5670579.38,1563848,30000,,,8180394.16,35018047.35,,1897850.19,,,,,,,,,19153810.71,,,,,,1992658.62,,,71609338.22,,,,,25670000,,,25670000,,,,,2924500.01,28594500.01,,100203838.2,1082198663,,,,,394051059.5,,15631846.68,,-265776213.2,,,,,,,,1226105356,1326309194
600313,农发种业,2022-03-31,A,0,,653419567.9,,,,,,,,135262328.8,,,80374485.56,249927150.1,11202465.75,324496117.6,,,,,,,,,1204438.36,,75693865.08,,466326900.3,,,,,,36046665.27,2032749546,,,,,,,,,,,19722862.02,,,,,,,,,10001242.97,576855441.3,36006123.21,,,,,170618731.3,298559506.1,,,26578402.11,,134798597.9,7834168.71,39112144.59,,31818052,1351905272,,3384654819,183800000,,,,,,,,,,11622478.74,126640829.2,12320541.6,343917875.4,,,24424022.94,47905177.38,118363.72,8904314.51,,,,,,,,,44859365.99,,,,,,47671820.25,12306314.79,,855468426.3,16200000,,,146301358.8,33780834.33,,,196282193.1,2262754.15,,3822281.45,,56863642.08,259230870.8,,1114699297,1082198663,,,,,419512519.7,,15773592.85,16800.66,5335954.44,,,,,,1522837531,747117990.7,2269955521,3384654819
600313,农发种业,2022-06-30,A,0,,583827035.6,,,,,,,,132285789,,,100752454,335547400.8,23093388.8,579745246.4,,,,,,,,,2361180.56,,75612751.18,,466086241.6,,,,,,27447278.32,2324397586,,,,,,,,,,,19755590.88,,,,,,,,,9874757.33,564680348.5,46226531.52,,,,,170199517.6,294560355,,,30823511.57,,134798597.9,7628210.09,39112144.59,,31893308.11,1349552873,,3673950459,383500000,,,,,,,,,,9154593.4,139563421.9,12296041.05,375403031.3,,,22796447.65,51047002.8,28026.36,8904314.51,,,,,,,,,40046793.22,,,,,,15672124.62,16600151.12,,1066079607,43200000,,,146368603.5,34064159.33,,,223632762.9,2262754.15,,1884200.69,,62903449.71,290683167.4,,1356762774,1082198663,,,,,419512519.7,,15773592.85,,33183793.55,,,,399242.41,,1551067812,766119872.7,2317187684,3673950459
600313,农发种业,2022-06-30,B,0,,123740210.8,,,,,,,,60000000,,,33720454,,,6202760.91,,,,,,,,,414246.58,2871000,502297694.3,,608787.7,,,,,,1929619.07,728499526.8,,,,,,,,,,,746783758.6,,,,,,,,,9874757.33,8955341.51,,,,,,973483.55,1265369.62,,,2070158.78,,,285603.61,,,11880000,782088473,,1510588000,200000000,,,,,,,,,,,5301436.63,1563848,442068,,,2278018.24,34869535.77,,1897850.19,,,,,,,,,19293092.32,,,,,,1016189.49,,,264764188.5,,,,,25670000,,,25670000,,,,,2189500.01,27859500.01,,292623688.5,1082198663,,,,,394051059.5,,15631846.68,,-273917257.8,,,,,,,,1217964311,1510588000
600313,农发种业,2022-09-30,A,0,,584721231.5,,,,,,,,228516200,,,163901779.9,311445296.4,12683870.61,585070386.3,,,,,,,,,963289.38,,70298901.77,,814402916.8,,,,,,37558313.84,2808598897,,,,,,,,,,,19755590.88,,,,,,,,,9748271.69,588401681.3,24638108.02,,,,,162129403.7,290335957.8,,,33012515.34,,134798597.9,7884306.67,39112144.59,,33360291.97,1343176870,,4151775767,420500000,,,,,,,,,,11315665.86,265983816.5,3586234.66,625178333.4,,,22216412.56,53292250.87,227322.18,11579950.19,,,,,,,,,45246498.1,,,,,,14655935.13,56138242.77,,1518113390,43200000,,,143398856.7,34274124.33,,,220872981.1,,,1888088.79,,59656003.07,282417072.9,,1800530463,1082198663,,,,,419512519.7,,15773592.85,,58271914.04,,,,193320.76,,1575950010,775295293.9,2351245304,4151775767
600313,农发种业,2022-12-31,A,0,,819959406.8,,,,,,,,32728683,,,184732251,248292952.2,7824053.27,466397214.4,,,,,,,,,989108.45,,31491973.92,,874154784.9,,,,,,56632706.2,2722214026,,,,,,,,,,,19914153.62,,,,,,,,,27954843.37,612723933.8,28899859.8,,,,,42048271.92,320682198,,,21178973.07,,134798597.9,7681902.22,40938393.67,,25474478.59,1282295606,,4004509632,135100000,,,,,,,,,,3844412.41,197305832.1,5668051.06,480263060.6,,,67777343.62,81241466.68,235201.8,10129854.89,,,,,,,,,56499378.68,,,,,,24751057.25,154685073.6,,1207135676,38500000,,,26818112.4,69874557.83,,,135192670.2,6660000,,6556810.68,,66655751.56,215065232.5,,1422200909,1082198663,,,,,422202897.1,,15773592.85,,216415150.1,,,,,,1736590303,845718420.1,2582308723,4004509632
600313,农发种业,2022-12-31,B,0,,295327340.6,,,,,,,,,,,42238986.49,48500,,681153,,,,,,,,,,2871000,376226483.6,,13395458.66,,,,,,1661251.04,729579173.4,,,,,,,,,,,790292321.4,,,,,,,,,9621786.05,7476824,,,,,,,1828326.62,,,,,,176008.15,,,11880000,821275266.2,,1550854440,20000000,,,,,,,,,,,4892960.63,962500,10658030,,,23139088.68,58832148.36,141910.19,1897850.19,,,,,,,,,23049378.17,,,,,,,,,141534105.8,,,,,61650000,,,61650000,6660000,,,,1512766.68,69822766.68,,211356872.5,1082198663,,,,,394051059.5,,15631846.68,,-152384002.1,,,,,,,,1339497567,1550854440
600313,农发种业,2023-01-01,A,0,,819959406.8,,,,,,,,32728683,,,184732251,248292952.2,7824053.27,466397214.4,,,,,,,,,989108.45,,31491973.92,,874154784.9,,,,,,56632706.2,2722214026,,,,,,,,,,,19914153.62,,,,,,,,,27954843.37,612723933.8,28899859.8,,,,,42048271.92,320682198,,,21178973.07,,134798597.9,7681902.22,40938393.67,,25474478.59,1282295606,,4004509632,135100000,,,,,,,,,,3844412.41,197305832.1,5668051.06,480263060.6,,,67777343.62,81241466.68,,10129854.89,,,,,,,,,56499378.68,,,,,,24751057.25,154685073.6,,1207135676,38500000,,,26818112.4,69874557.83,,,135192670.2,6660000,,6556810.68,,66655751.56,215065232.5,,1422200909,1082198663,,,,,422202897.1,,15773592.85,,216415150.1,,,,,,1736590303,845718420.1,2582308723,4004509632
600313,农发种业,2023-01-01,B,0,,295327340.6,,,,,,,,,,,42238986.49,48500,,681153,,,,,,,,,,2871000,376226483.6,,13395458.66,,,,,,1661251.04,729579173.4,,,,,,,,,,,790292321.4,,,,,,,,,9621786.05,7476824,,,,,,,1828326.62,,,,,,176008.15,,,11880000,821275266.2,,1550854440,20000000,,,,,,,,,,,4892960.63,962500,10658030,,,23139088.68,58832148.36,,1897850.19,,,,,,,,,23049378.17,,,,,,,,,141534105.8,,,,,61650000,,,61650000,6660000,,,,1512766.68,69822766.68,,211356872.5,1082198663,,,,,394051059.5,,15631846.68,,-152384002.1,,,,,,,,1339497567,1550854440
600313,农发种业,2023-03-31,A,0,,928521531,,,,,,,,295168783,,,83435501.19,310999647.1,27121867.95,318114883,,,,,,,,,1728043.34,,38072857.4,,830368963.4,,,,,,53868178.58,2885672213,,,,,,,,,,,19914153.62,,,,,,,,,27689212.06,598495846.4,30263885.5,,,,,40865081.84,318079845.9,,,26167625.92,,134798597.9,7521280.53,40927839.26,,32469398.59,1277192767,,4162864980,160100000,,,,,,,,,,13142063.28,137571752.7,5838206.52,495984518.6,,,37007355.6,74430910.64,167531.88,8869950.19,,,,,,,,,51748517.03,,,,,,21958048.16,86899497.21,,1084680870,48500000,,,27128986.56,274200947.6,,,349829934.2,6099453.06,,6560698.78,,75226397.92,437716483.9,,1522397354,1082198663,,,,,422202897.1,,15773592.85,,255521671.5,,,,585112.2,,1776281937,864185689.9,2640467626,4162864980
600313,农发种业,2023-06-30,A,0,,800924369.1,,,,,,,,360923783,,,6370000,323762305.6,37334342.28,613721879.6,,,,,,,,,1633846.99,,39551552.7,,696039005.6,,,,,,45461719.43,2924088957,,,,,,,,,,,19640400.94,,,,,,,,,27423580.75,591846342.2,31277730.45,,,,,37671798.99,314352636,,,33399844.82,,134798597.9,7446986.04,40927839.26,,35566487.59,1274352245,,4198441202,149600000,,,,,,,,,,26481577.66,124813634.8,3536324,585061025.7,,,29307115.94,45621946.54,71094.95,4454541,,,,,,,,,40052714.62,,,,,,22904796.77,35411015.4,,1062790151,59500000,,,27273582.91,274117529.6,,,360891112.5,1549258.91,,6564586.85,,82098689.53,451103647.8,,1513893799,1082198663,,,,,422202897.1,,15773592.85,,289184942.9,,,,740333.03,,1810100429,874446974.3,2684547403,4198441202
600313,农发种业,2023-06-30,B,0,,165450782,,,,,,,,300000000,,,,,,19292890.22,,,,,,,,,,6920250,396121538.5,,1613681.42,,,,,,2110268.46,884589160.6,,,,,,,,,,,790018568.7,,,,,,,,,9368814.77,6148863.33,,,,,,,1726292,,,,,,165441.85,,,11880000,819307980.6,,1703897141,,,,,,,,,,,,3440360.11,962500,42010,,,9768829.42,38116640.17,,,,,,,,,,,18674376.24,,,,,,,,,71004715.94,,,,,265670000,,,265670000,1549258.91,,,,5093460.47,272312719.4,,343317435.3,1082198663,,,,,394051059.5,,15631846.68,,-131301863.3,,,,,,,,1360579706,1703897141
600313,农发种业,2023-09-30,A,0,,995876071.4,,,,,,,,307534983,,,441817829.5,383937387.7,28178933.85,692306946,,,,,,,,,3066205.83,,45263600.63,,805392064.3,,,,14156116.94,,37119140.17,3751583073,,,,,,,,,,,19640400.94,,,,,,,,,27157949.44,579311261.4,40918795.62,,,,,33448871.81,309617594.7,,,35329605.14,,134798597.9,7521807.68,40927839.26,,37633472.59,1266306196,,5017889270,206800000,,,,,,,,,,24881867.37,206846349.4,1887017.5,1167786339,,,20164297.49,44554420.92,5660838.33,2422100,,,,,,,,,48322549.17,,,,,,24404796.77,87366773.86,,1833014411,58000000,,,24935314.18,288560000,,,371495314.2,1549258.91,,6568474.93,,78079040.88,457692088.9,,2290706500,1082198663,,,,,422245563.2,,15773592.85,1025357.59,316755520.9,,,,,,1837998698,889184072.1,2727182770,5017889270
600313,农发种业,2023-12-31,A,0,,1206136311,,,,,,,,396058238.2,,,179667372.4,286241474.1,9368302.5,460565475,,,,,,,,,138431.07,,29119696.74,,727746909.4,,,,,,85286801.63,3380190581,,,,,,,,,,,19081528.16,,,,,,,,,31246445.94,669683287.2,31602494.76,,,,,78927278.01,364085243.7,,,19599885.81,,135503425.8,11848774.81,40291706,,50152563.63,1452022634,,4832213215,220550000,,,,,,,,,,19920633.85,237308644.7,1201725,590469087.8,,,62376534.79,60641838.31,,9227641.2,,,,,,,,,90762354.74,,,,,,43207621.76,96529783.6,,1422968225,58860000,,,52577444.12,288560000,,,399997444.1,2532034.81,,5816065.36,257658.22,124261689,532864891.5,,1955833116,1082198663,,,,,422245563.2,,15773592.85,,343428880.3,,,,,,1863646699,1012733400,2876380099,4832213215
600313,农发种业,2023-12-31,B,0,,893115803.1,,,,,,,,300747123.3,,,20000000,,,168300.86,,,,,,,,,,2871000,83799559.92,,27517742.82,,,,,,2769793.33,1328118323,,,,,,,,,,,834340895.9,,,,,,,,,9115843.49,5502506.01,,,,,,,17678150.71,,,,,,105361.14,,,11880000,878622757.3,,2206741081,,,,,,,,,,,,4803987.67,787500,1144760,,,25006409.83,36816084.91,,1897850.19,,,,,,,,,528993013.5,,,,,,,,,597551756,,,,,265670000,,,265670000,1741499.91,,,257658.22,5282507.42,272951665.6,,870503421.5,1082198663,,,,,394051059.5,,15631846.68,,-155643910,,,,,,,,1336237659,2206741081
600313,农发种业,2024-01-01,A,0,,1206136311,,,,,,,,396058238.2,,,179667372.4,286241474.1,9368302.5,460565475,,,,,,,,,138431.07,,29119696.74,,727746909.4,,,,,,85286801.63,3380190581,,,,,,,,,,,19081528.16,,,,,,,,,31246445.94,669683287.2,31602494.76,,,,,78927278.01,364085243.7,,,19599885.81,,135503425.8,11848774.81,40291706,,50152563.63,1452022634,,4832213215,220550000,,,,,,,,,,19920633.85,237308644.7,1201725,590469087.8,,,62376534.79,60641838.31,,9227641.2,,,,,,,,,90762354.74,,,,,,43207621.76,96529783.6,,1422968225,58860000,,,52577444.12,288560000,,,399997444.1,2532034.81,,5816065.36,257658.22,124261689,532864891.5,,1955833116,1082198663,,,,,422245563.2,,15773592.85,,343428880.3,,,,,,1863646699,1012733400,2876380099,4832213215
600313,农发种业,2024-01-01,B,0,,893115803.1,,,,,,,,300747123.3,,,20000000,,,168300.86,,,,,,,,,,2871000,83799559.92,,27517742.82,,,,,,2769793.33,1328118323,,,,,,,,,,,834340895.9,,,,,,,,,9115843.49,5502506.01,,,,,,,17678150.71,,,,,,105361.14,,,11880000,878622757.3,,2206741081,,,,,,,,,,,,4803987.67,787500,1144760,,,25006409.83,36816084.91,,1897850.19,,,,,,,,,528993013.5,,,,,,,,,597551756,,,,,265670000,,,265670000,1741499.91,,,257658.22,5282507.42,272951665.6,,870503421.5,1082198663,,,,,394051059.5,,15631846.68,,-155643910,,,,,,,,1336237659,2206741081
600313,农发种业,2024-03-31,A,0,,780355499.1,,,,,,,,680314640.7,,,147845264.9,408804876.8,13235203.95,480802478.3,,,,,,,,,407721.55,,35977918.01,,718841318.8,,,,,,51420650.6,3317597851,,,,,,,,,,,19081528.16,,,,,,,,,31381710.64,671577750.9,34274115.16,,,,,84087553.29,371830916.1,,,26007181.83,,135503425.8,11579228.53,40291706,,42690045.6,1468305162,,4785903013,217450000,,,,,,,,,,14497303.7,155004010.1,2229864.48,644801651.6,,,40458356.17,49496605.11,,2422100,,,,,,,,,72622762.79,,,,,,43221168.88,58597368.63,,1298379092,58860000,,,53338666.06,288144840.6,,,400343506.7,2532034.81,,5819953.4,257658.22,130274136.5,539227289.6,,1837606381,1082198663,,,,,422245563.2,,15773592.85,,388887900.4,,,,582516.82,,1909688236,1038608396,2948296632,4785903013
600313,农发种业,2024-06-30,A,0,,651816598.9,,,,,,,,520987653.7,,,3921003.84,419035323.7,10704750.01,890617343,,,,,,,,,139050.9,,34192396.04,,622716686.4,,,,,,57062535.28,3211054291,,,,,,,,,,,18854444.69,,,,,,,,,30747881.46,657756994.4,58024106.11,,,,,72775733.55,371024952.4,,,42420510.92,,135503425.8,13884227.39,40677440.99,,26683237.57,1468352955,,4679407246,256050000,,,,,,,,,,9994000,147606143.4,1255907.15,517556705.5,,,36670243.83,41717910.94,,2422100,,,,,,,,,76543015.74,,,,,,41298420.18,31933015.24,,1160625362,58520000,,,38930267.1,333832861.4,,,431283128.5,2532034.81,,5823841.44,257658.22,127821702,567718365,,1728343727,1082198663,,,,,422245563.2,,15773592.85,,398660532.7,,,,256061.55,,1919134413,1031929106,2951063519,4679407246
600313,农发种业,2024-06-30,B,0,,520693914.6,,,,,,,,506147808,,,198000,500000,,20557809.88,,,,,,,,,,2871000,269194455.6,,27807474.22,,,,,,2769793.33,1347869256,,,,,,,,,,,836113812.4,,,,,,,,,8862872.21,5336269.87,,,,,,,16775009.38,,,,,,94794.84,,,,867182758.7,,2215052014,,,,,,,,,,,,780000,787500,1398100,,,15003606.57,35873212.09,,,,,,,,,,,499107151,,,,,,,,,552949569.7,,,,,311170000,,,311170000,1741499.91,,,257658.22,3513204.62,316682362.8,,869631932.5,1082198663,,,,,394051059.5,,15631846.68,,-146461487.3,,,,,,,,1345420082,2215052014
600313,农发种业,2024-09-30,A,0,,1035840898,,,,,,,,343674590.7,,,22806814.49,400144604.2,6367369.62,852423553.2,,,,,,,,,,,56363347.73,,953778105.9,,,,,,67488533.97,3738887817,,,,,,,,,,,18854444.69,,,,,,,,,30543688.74,656101384.3,66185114.33,,,,,72745694.84,368503664.2,,,49834072.82,,135503425.8,13632253.39,38600601.36,,29220928.25,1479725273,,5218613090,328250000,,,,,,,,,,5000000,131496174.2,27226026.52,999804897.9,,,29569794.29,37196118.93,,2422100,,,,,,,,,95401925.81,,,,,,41298420.18,65592099.99,,1760835458,58520000,,,27865948.65,287256021.1,,,373641969.8,2021612.13,,5827729.46,10982414.39,140413316.6,532887042.3,,2293722500,1082198663,,,,,420750754.6,,15773592.85,1281290.94,398797005.8,,,,,,1918801307,1006089283,2924890590,5218613090
600313,农发种业,2024-12-31,A,0,,998907767.2,,,,,,,,348604622.8,,,135053821.8,371421448.7,55603594.24,774353099,,,,,,,,,,,44350091.31,,990469152.3,,,,,,48589052.95,3767352650,,,,,,,,,,,166520.28,,,,,,,,,29512376.31,729538804.6,44404017.88,,,,,56572605.61,387076392.3,,,39177221.06,,135503425.8,16201428.64,49456928.64,,28773546.09,1516383267,,5283735917,264512321,,,,,,,,,,6000000,294602005,1307054,833638052.8,,,47475210.82,46180321.73,,9761795.59,,,,,,,,,119003689.4,,,,,,61624336.52,136164857.5,,1810507849,31580000,,,29139872.23,288560000,,,349279872.2,1050534.9,,5655478.69,,181527635.1,537513520.9,,2348021370,1082198663,,,,,420870287.7,,15773592.85,,390316057.2,,,,765112.33,,1909923713,1025790835,2935714548,5283735917
600313,农发种业,2024-12-31,B,0,,768552447.7,,,,,,,,300419178.1,,,,,,33102034.79,,,,,,,,,,12902967.39,322717183.9,,30843123.22,,,,,,2029965.13,1457663933,,,,,,,,,,,870459312.6,,,,,,,,,8609900.93,5212190.19,,,,,,,15863534.68,,,,,,84228.54,,,,900229166.9,,2357893100,,,,,,,,,,,,1810120.24,612500,10303960,,,22593522.92,36735874.87,,1897850.19,,,,,,,,,671013246.1,,,,,,,,,743069224.1,,,,,265670000,,,265670000,,,,,5153377.91,270823377.9,,1013892602,1082198663,,,,,394051059.5,,15631846.68,,-147881071.5,,,,,,,,1344000498,2357893100
600354,*ST 敦种,2020-01-01,A,1,2021-04-29,343627324.8,,,,,,,,31042832,,,,195796075.2,,104297286.9,,,,,,,,,,,28149453.78,,362041933.4,,,,,,19679332.92,1084634239,,,,,,,,,,,,17700000,,,,,,,,,547167096.1,73857807,,,,,,180420952.8,,,1373215.18,,584464.73,24504573.24,5005043.79,,29418115.98,880031268.9,,1964665508,799203894.9,,,,,,,,,,3500000,206185357,97784330.58,,,,28694996.15,8504200.39,,3200000,,,,,,,,,134630902.8,,,,,,2000000,,,1280503682,108172180.6,,,,420000,,,108592180.6,876579,,,,26392536.61,135861296.2,,1416364978,527802080,,,,,900806473.4,,30845504.62,,-928772681.9,,,,,,530681376.1,17619153.6,548300529.7,1964665508
600354,*ST 敦种,2020-01-01,B,1,2021-04-29,132631550.9,,,,,,,,,,,,32226870.81,,7066963.34,,,,,,,,,,,220779801.7,,130814162.4,,,,,,5006366.13,528525715.2,,,,,,,,,,,468371222.6,17700000,,,,,,,,,165527205.5,245370.55,,,,,,135731751.7,,,1352016.86,,,216405.79,,,24794712.31,813938685.3,,1342464400,635000000,,,,,,,,,,,83219344,45820106.02,,,,15390956.82,783564.35,1227554.73,,,,,,,,,,34708804.52,,,,,,,,,814922775.7,,,,,,,,,,,,,7100124,7100124,,822022899.7,527802080,,,,,903793630.1,,30845504.62,,-941999714,,,,,,,,520441500.7,1342464400
600354,*ST 敦种,2020-03-31,A,1,2021-04-29,262202343.4,,,,,,,,31977296.74,,,,237611827.5,,59867767.72,,,,,,,,,405668.49,,18990950.76,,340981227,,,,,,17921284.33,969552697.4,,,,,,,,,,,,17700000,,,,,,,,,533904530.4,74438029.38,,,,,,178264676.3,,,1417093.88,,584464.73,23133040.1,5421498.08,,34794792.55,869658125.4,,1839210823,778604567.7,,,,,,,,,,,103500985.4,81067252.6,,,,21284685.09,8940921.05,1678934.24,3200000,,,,,,,,,169721132.1,,,,,,2000000,,,1165119544,108000000,,,,420000,,,108420000,876579,,,,25646496.61,134943075.6,,1300062620,527802080,,,,,900806473.4,,30845504.62,,-936730557.5,,,,,,522723500.5,16424702.73,539148203.3,1839210823
600354,*ST 敦种,2020-03-31,B,0,,123809514.1,,,,,,,,,,,,32314394.06,,7000768.74,,,,,,,,,,,196372080.1,,116143080.9,,,,,,4525214.07,480165052,,,,,,,,,,,468371222.6,17700000,,,,,,,,,161785496.9,245370.55,,,,,,134167316.4,,,1364016.86,,,216405.79,,,24794712.31,808644541.4,,1288809593,635000000,,,,,,,,,,,8813595.68,39085068.97,,,,11315837.56,1420199,1368514.51,,,,,,,,,,76792037.82,,,,,,,,,772426739,,,,,,,,,,,,,6539684,6539684,,778966423,527802080,,,,,903793630.1,,30845504.62,,-952598044.4,,,,,,,,509843170.3,1288809593
